id,split
sgfr-000024,test
sgfr-005088,test
sgfr-004933,test
sgfr-004678,test
sgfr-004413,test
sgfr-003435,test
sgfr-000519,test
sgfr-000584,test
sgfr-002232,test
sgfr-004110,test
sgfr-002392,test
sgfr-003412,test
sgfr-003760,test
sgfr-005421,test
sgfr-001912,test
sgfr-004697,test
sgfr-000577,test
sgfr-001951,test
sgfr-000609,test
sgfr-002051,test
sgfr-004407,test
sgfr-000532,test
sgfr-004611,test
sgfr-005259,test
sgfr-003116,test
sgfr-003844,test
sgfr-000170,test
sgfr-001672,test
sgfr-003034,test
sgfr-001473,test
sgfr-004084,test
sgfr-004150,test
sgfr-002002,test
sgfr-001372,test
sgfr-001743,test
sgfr-003541,test
sgfr-004081,test
sgfr-001247,test
sgfr-003817,test
sgfr-004874,test
sgfr-003270,test
sgfr-003438,test
sgfr-000070,test
sgfr-005378,test
sgfr-003692,test
sgfr-004328,test
sgfr-003633,test
sgfr-002426,test
sgfr-001036,test
sgfr-001442,test
sgfr-003761,test
sgfr-001784,test
sgfr-001306,test
sgfr-000640,test
sgfr-003577,test
sgfr-001771,test
sgfr-002690,test
sgfr-001625,test
sgfr-001113,test
sgfr-003281,test
sgfr-001414,test
sgfr-004020,test
sgfr-003590,test
sgfr-002537,test
sgfr-000451,test
sgfr-005202,test
sgfr-002789,test
sgfr-004692,test
sgfr-000036,test
sgfr-001238,test
sgfr-003042,test
sgfr-003818,test
sgfr-003910,test
sgfr-000258,test
sgfr-004288,test
sgfr-000427,test
sgfr-005223,test
sgfr-002543,test
sgfr-000682,test
sgfr-002359,test
sgfr-002198,test
sgfr-003470,test
sgfr-004571,test
sgfr-000811,test
sgfr-001526,test
sgfr-003390,test
sgfr-002781,test
sgfr-002289,test
sgfr-003786,test
sgfr-000470,test
sgfr-000333,test
sgfr-004029,test
sgfr-004488,test
sgfr-001683,test
sgfr-000228,test
sgfr-003451,test
sgfr-003095,test
sgfr-001300,test
sgfr-004294,test
sgfr-002507,test
sgfr-004287,test
sgfr-001457,test
sgfr-000554,test
sgfr-000558,test
sgfr-000303,test
sgfr-005199,test
sgfr-005542,test
sgfr-005446,test
sgfr-000923,test
sgfr-002863,test
sgfr-000897,test
sgfr-001767,test
sgfr-005064,test
sgfr-002656,test
sgfr-000195,test
sgfr-000389,test
sgfr-002971,test
sgfr-005187,test
sgfr-001080,test
sgfr-003409,test
sgfr-004896,test
sgfr-001899,test
sgfr-003329,test
sgfr-004153,test
sgfr-003551,test
sgfr-004986,test
sgfr-004992,test
sgfr-004416,test
sgfr-004844,test
sgfr-004899,test
sgfr-003584,test
sgfr-001500,test
sgfr-000754,test
sgfr-000081,test
sgfr-004588,test
sgfr-001289,test
sgfr-001630,test
sgfr-001687,test
sgfr-005337,test
sgfr-001841,test
sgfr-004739,test
sgfr-004942,test
sgfr-002983,test
sgfr-004033,test
sgfr-000756,test
sgfr-002923,test
sgfr-002038,test
sgfr-003945,test
sgfr-001232,test
sgfr-002406,test
sgfr-000531,test
sgfr-000052,test
sgfr-005338,test
sgfr-004608,test
sgfr-002988,test
sgfr-003195,test
sgfr-002014,test
sgfr-003299,test
sgfr-003307,test
sgfr-005062,test
sgfr-004144,test
sgfr-003294,test
sgfr-001622,test
sgfr-001896,test
sgfr-003732,test
sgfr-001052,test
sgfr-001566,test
sgfr-005086,test
sgfr-001701,test
sgfr-001308,test
sgfr-002034,test
sgfr-005468,test
sgfr-003588,test
sgfr-005489,test
sgfr-001993,test
sgfr-004862,test
sgfr-004313,test
sgfr-004297,test
sgfr-001668,test
sgfr-000445,test
sgfr-000578,test
sgfr-004600,test
sgfr-001562,test
sgfr-001331,test
sgfr-002391,test
sgfr-000048,test
sgfr-004052,test
sgfr-001405,test
sgfr-002405,test
sgfr-004270,test
sgfr-000462,test
sgfr-002796,test
sgfr-003260,test
sgfr-002480,test
sgfr-002408,test
sgfr-001548,test
sgfr-002597,test
sgfr-001266,test
sgfr-002013,test
sgfr-001049,test
sgfr-003644,test
sgfr-000077,test
sgfr-001498,test
sgfr-004816,test
sgfr-005002,test
sgfr-002147,test
sgfr-003850,test
sgfr-000819,test
sgfr-004384,test
sgfr-001791,test
sgfr-002288,test
sgfr-004143,test
sgfr-003621,test
sgfr-004307,test
sgfr-000615,test
sgfr-002018,test
sgfr-003054,test
sgfr-002911,test
sgfr-005307,test
sgfr-003383,test
sgfr-001797,test
sgfr-000994,test
sgfr-000950,test
sgfr-000385,test
sgfr-001842,test
sgfr-002612,test
sgfr-004213,test
sgfr-003900,test
sgfr-002657,test
sgfr-002925,test
sgfr-002306,test
sgfr-003191,test
sgfr-001183,test
sgfr-003643,test
sgfr-001635,test
sgfr-004745,test
sgfr-004321,test
sgfr-003141,test
sgfr-002200,test
sgfr-002489,test
sgfr-003607,test
sgfr-002225,test
sgfr-004976,test
sgfr-002227,test
sgfr-004176,test
sgfr-003999,test
sgfr-005057,test
sgfr-004326,test
sgfr-002748,test
sgfr-000267,test
sgfr-000829,test
sgfr-000443,test
sgfr-005107,test
sgfr-000016,test
sgfr-004383,test
sgfr-001870,test
sgfr-000677,test
sgfr-004973,test
sgfr-002029,test
sgfr-003205,test
sgfr-004411,test
sgfr-003284,test
sgfr-003339,test
sgfr-000846,test
sgfr-001976,test
sgfr-005300,test
sgfr-002471,test
sgfr-004676,test
sgfr-004641,test
sgfr-004272,test
sgfr-001028,test
sgfr-005128,test
sgfr-002202,test
sgfr-004783,test
sgfr-001472,test
sgfr-000924,test
sgfr-002495,test
sgfr-004180,test
sgfr-002283,test
sgfr-001469,test
sgfr-001855,test
sgfr-003990,test
sgfr-004736,test
sgfr-004241,test
sgfr-002339,test
sgfr-004048,test
sgfr-001157,test
sgfr-004738,test
sgfr-005210,test
sgfr-001452,test
sgfr-001159,test
sgfr-004234,test
sgfr-004298,test
sgfr-002380,test
sgfr-001393,test
sgfr-003474,test
sgfr-000465,test
sgfr-004877,test
sgfr-004824,test
sgfr-001125,test
sgfr-000932,test
sgfr-005498,test
sgfr-004257,test
sgfr-000563,test
sgfr-001840,test
sgfr-005334,test
sgfr-003663,test
sgfr-000724,test
sgfr-001745,test
sgfr-000622,test
sgfr-000600,test
sgfr-003429,test
sgfr-005372,test
sgfr-003574,test
sgfr-005200,test
sgfr-005564,test
sgfr-003126,test
sgfr-002615,test
sgfr-000597,test
sgfr-004644,test
sgfr-001995,test
sgfr-001676,test
sgfr-002241,test
sgfr-002048,test
sgfr-003190,test
sgfr-002680,test
sgfr-002836,test
sgfr-002221,test
sgfr-000938,test
sgfr-005436,test
sgfr-001162,test
sgfr-003989,test
sgfr-000999,test
sgfr-003147,test
sgfr-003665,test
sgfr-002490,test
sgfr-000083,test
sgfr-004662,test
sgfr-005027,test
sgfr-000152,test
sgfr-002890,test
sgfr-002027,test
sgfr-005513,test
sgfr-005328,test
sgfr-000158,test
sgfr-000898,test
sgfr-001972,test
sgfr-003825,test
sgfr-001029,test
sgfr-003847,test
sgfr-003889,test
sgfr-000208,test
sgfr-004339,test
sgfr-005526,test
sgfr-002184,test
sgfr-000845,test
sgfr-003880,test
sgfr-002729,test
sgfr-003840,test
sgfr-002126,test
sgfr-001423,test
sgfr-003301,test
sgfr-001061,test
sgfr-004755,test
sgfr-003461,test
sgfr-003652,test
sgfr-001408,test
sgfr-001084,test
sgfr-000368,test
sgfr-002919,test
sgfr-000919,test
sgfr-004791,test
sgfr-000759,test
sgfr-003378,test
sgfr-004768,test
sgfr-002520,test
sgfr-000110,test
sgfr-001608,test
sgfr-004346,test
sgfr-000361,test
sgfr-000237,test
sgfr-005068,test
sgfr-003097,test
sgfr-001156,test
sgfr-002585,test
sgfr-001892,test
sgfr-003475,test
sgfr-002303,test
sgfr-004067,test
sgfr-004659,test
sgfr-002674,test
sgfr-003348,test
sgfr-003128,test
sgfr-002479,test
sgfr-003310,test
sgfr-000245,test
sgfr-001412,test
sgfr-000243,test
sgfr-005555,test
sgfr-000044,test
sgfr-002036,test
sgfr-002941,test
sgfr-005005,test
sgfr-003079,test
sgfr-002169,test
sgfr-000046,test
sgfr-002468,test
sgfr-003192,test
sgfr-001929,test
sgfr-003851,test
sgfr-000621,test
sgfr-002548,test
sgfr-004827,test
sgfr-002419,test
sgfr-005402,test
sgfr-003386,test
sgfr-000008,test
sgfr-003358,test
sgfr-001227,test
sgfr-002347,test
sgfr-000772,test
sgfr-000883,test
sgfr-003499,test
sgfr-001373,test
sgfr-005136,test
sgfr-004417,test
sgfr-004965,test
sgfr-002092,test
sgfr-004557,test
sgfr-004806,test
sgfr-005496,test
sgfr-004109,test
sgfr-001027,test
sgfr-002466,test
sgfr-002741,test
sgfr-001271,test
sgfr-001541,test
sgfr-002617,test
sgfr-004242,test
sgfr-001284,test
sgfr-001107,test
sgfr-005009,test
sgfr-000129,test
sgfr-001864,test
sgfr-001387,test
sgfr-001602,test
sgfr-004799,test
sgfr-005174,test
sgfr-001181,test
sgfr-000059,test
sgfr-004760,test
sgfr-000865,test
sgfr-002700,test
sgfr-004008,test
sgfr-003048,test
sgfr-003879,test
sgfr-002695,test
sgfr-000107,test
sgfr-005118,test
sgfr-004093,test
sgfr-004490,test
sgfr-000461,test
sgfr-001546,test
sgfr-003546,test
sgfr-000822,test
sgfr-002399,test
sgfr-003414,test
sgfr-003379,test
sgfr-004459,test
sgfr-003926,test
sgfr-000480,test
sgfr-002037,test
sgfr-001255,test
sgfr-001926,test
sgfr-003490,test
sgfr-003031,test
sgfr-002238,test
sgfr-002379,test
sgfr-001235,test
sgfr-001734,test
sgfr-004440,test
sgfr-000642,test
sgfr-001540,test
sgfr-004932,test
sgfr-002203,test
sgfr-001030,test
sgfr-003402,test
sgfr-002340,test
sgfr-003698,test
sgfr-002804,test
sgfr-003336,test
sgfr-003565,test
sgfr-002505,test
sgfr-003066,test
sgfr-003622,test
sgfr-002120,test
sgfr-002218,test
sgfr-001960,test
sgfr-002792,test
sgfr-001643,test
sgfr-003854,test
sgfr-001825,test
sgfr-004482,test
sgfr-002902,test
sgfr-002410,test
sgfr-005387,test
sgfr-003080,test
sgfr-001934,test
sgfr-004640,test
sgfr-002033,test
sgfr-001651,test
sgfr-003117,test
sgfr-004554,test
sgfr-000914,test
sgfr-003057,test
sgfr-002607,test
sgfr-005392,test
sgfr-002997,test
sgfr-005059,test
sgfr-003512,test
sgfr-000966,test
sgfr-002511,test
sgfr-004728,test
sgfr-004491,test
sgfr-003961,test
sgfr-004891,test
sgfr-004123,test
sgfr-000809,test
sgfr-000668,test
sgfr-002939,test
sgfr-004419,test
sgfr-004828,test
sgfr-002292,test
sgfr-004956,test
sgfr-001649,test
sgfr-001479,test
sgfr-001072,test
sgfr-002879,test
sgfr-002237,test
sgfr-004481,test
sgfr-001531,test
sgfr-002969,test
sgfr-000296,test
sgfr-005153,test
sgfr-004073,test
sgfr-003263,test
sgfr-003642,test
sgfr-003559,test
sgfr-003597,test
sgfr-001391,test
sgfr-004615,test
sgfr-001496,test
sgfr-002599,test
sgfr-004082,test
sgfr-005483,test
sgfr-003092,test
sgfr-005405,test
sgfr-003694,test
sgfr-000315,test
sgfr-004750,test
sgfr-003382,test
sgfr-003283,test
sgfr-000281,test
sgfr-001809,test
sgfr-003572,test
sgfr-005408,test
sgfr-005077,test
sgfr-000561,test
sgfr-003779,test
sgfr-002012,test
sgfr-002309,test
sgfr-003395,test
sgfr-004939,test
sgfr-001468,test
sgfr-003803,test
sgfr-001283,test
sgfr-003422,test
sgfr-003849,test
sgfr-002457,test
sgfr-003553,test
sgfr-003771,test
sgfr-002751,test
sgfr-001301,test
sgfr-000996,test
sgfr-003940,test
sgfr-003707,test
sgfr-005155,test
sgfr-003556,test
sgfr-004000,test
sgfr-004030,test
sgfr-005021,test
sgfr-001066,test
sgfr-001303,test
sgfr-005292,test
sgfr-002045,test
sgfr-003540,test
sgfr-000402,test
sgfr-001636,test
sgfr-001557,test
sgfr-000282,test
sgfr-003677,test
sgfr-003118,test
sgfr-003683,test
sgfr-004480,test
sgfr-003845,test
sgfr-003545,test
sgfr-000200,test
sgfr-004670,test
sgfr-005380,test
sgfr-002594,test
sgfr-000985,test
sgfr-004282,test
sgfr-003371,test
sgfr-001290,test
sgfr-003296,test
sgfr-001286,test
sgfr-005352,test
sgfr-000279,test
sgfr-001575,test
sgfr-001231,test
sgfr-001204,test
sgfr-002970,test
sgfr-000179,test
sgfr-002362,test
sgfr-001001,test
sgfr-000422,test
sgfr-004922,test
sgfr-003043,test
sgfr-003796,test
sgfr-001908,test
sgfr-000868,test
sgfr-005185,test
sgfr-000931,test
sgfr-004278,test
sgfr-001248,test
sgfr-000748,test
sgfr-004070,test
sgfr-000573,test
sgfr-001863,test
sgfr-003781,test
sgfr-004489,test
sgfr-002483,test
sgfr-001519,test
sgfr-005205,test
sgfr-003973,test
sgfr-002717,test
sgfr-000090,test
sgfr-004636,test
sgfr-001056,test
sgfr-004390,test
sgfr-001774,test
sgfr-004262,test
sgfr-000807,test
sgfr-000360,test
sgfr-002275,test
sgfr-001293,test
sgfr-002998,test
sgfr-002626,test
sgfr-003396,test
sgfr-005158,test
sgfr-001384,test
sgfr-000804,test
sgfr-001200,test
sgfr-002438,test
sgfr-000140,test
sgfr-003318,test
sgfr-000858,test
sgfr-004838,test
sgfr-003617,test
sgfr-000795,test
sgfr-001970,test
sgfr-001079,test
sgfr-004686,test
sgfr-001536,test
sgfr-002206,test
sgfr-001969,test
sgfr-004164,test
sgfr-005033,test
sgfr-003595,test
sgfr-004279,test
sgfr-002668,test
sgfr-000319,test
sgfr-003108,test
sgfr-001460,test
sgfr-004924,test
sgfr-003801,test
sgfr-003105,test
sgfr-000155,test
sgfr-005466,test
sgfr-000799,test
sgfr-004903,test
sgfr-002837,test
sgfr-004007,test
sgfr-000562,test
sgfr-000706,test
sgfr-004355,test
sgfr-000176,test
sgfr-004594,test
sgfr-004113,test
sgfr-002497,test
sgfr-005272,test
sgfr-004601,test
sgfr-001904,test
sgfr-002521,test
sgfr-003669,test
sgfr-000890,test
sgfr-002570,test
sgfr-001516,test
sgfr-005006,test
sgfr-002422,test
sgfr-000400,test
sgfr-003632,test
sgfr-002670,test
sgfr-000142,test
sgfr-000079,test
sgfr-000457,test
sgfr-003487,test
sgfr-000637,test
sgfr-002595,test
sgfr-002605,test
sgfr-001803,test
sgfr-000050,test
sgfr-004122,test
sgfr-000689,test
sgfr-000264,test
sgfr-001759,test
sgfr-001975,test
sgfr-005168,test
sgfr-000489,test
sgfr-000833,test
sgfr-003793,test
sgfr-000591,test
sgfr-003887,test
sgfr-003858,test
sgfr-002420,test
sgfr-003246,test
sgfr-000420,test
sgfr-005318,test
sgfr-002195,test
sgfr-003039,test
sgfr-000399,test
sgfr-000062,test
sgfr-001875,test
sgfr-005024,test
sgfr-003440,test
sgfr-003715,test
sgfr-003230,test
sgfr-004055,test
sgfr-001708,test
sgfr-001385,test
sgfr-005287,test
sgfr-004266,test
sgfr-001063,test
sgfr-001186,test
sgfr-004116,test
sgfr-002482,test
sgfr-000886,test
sgfr-000779,test
sgfr-000650,test
sgfr-001699,test
sgfr-001890,test
sgfr-003676,test
sgfr-000669,test
sgfr-001226,test
sgfr-004245,test
sgfr-001392,test
sgfr-000096,test
sgfr-003484,test
sgfr-003790,test
sgfr-000791,test
sgfr-004210,test
sgfr-000163,test
sgfr-003163,test
sgfr-005110,test
sgfr-003323,test
sgfr-005106,test
sgfr-003984,test
sgfr-000415,test
sgfr-004471,test
sgfr-003942,test
sgfr-003784,test
sgfr-004432,test
sgfr-005224,test
sgfr-002500,test
sgfr-000623,test
sgfr-002093,test
sgfr-000229,test
sgfr-001456,test
sgfr-004831,test
sgfr-001173,test
sgfr-003335,test
sgfr-004991,test
sgfr-004379,test
sgfr-002446,test
sgfr-000334,test
sgfr-003389,test
sgfr-003743,test
sgfr-004024,test
sgfr-000543,test
sgfr-002030,test
sgfr-001117,test
sgfr-004529,test
sgfr-001978,test
sgfr-004995,test
sgfr-004427,test
sgfr-000247,test
sgfr-004619,test
sgfr-002913,test
sgfr-000718,test
sgfr-004483,test
sgfr-000927,test
sgfr-000881,test
sgfr-004229,test
sgfr-004200,test
sgfr-003462,test
sgfr-002076,test
sgfr-003333,test
sgfr-000930,test
sgfr-002642,test
sgfr-000606,test
sgfr-000108,test
sgfr-004625,test
sgfr-001105,test
sgfr-002984,test
sgfr-001039,test
sgfr-000911,test
sgfr-002885,test
sgfr-003028,test
sgfr-002613,test
sgfr-002179,test
sgfr-001598,test
sgfr-000297,test
sgfr-004473,test
sgfr-000594,test
sgfr-003982,test
sgfr-003002,test
sgfr-000435,test
sgfr-000800,test
sgfr-003852,test
sgfr-004928,test
sgfr-002375,test
sgfr-000686,test
sgfr-003472,test
sgfr-004499,test
sgfr-000513,test
sgfr-000145,test
sgfr-002720,test
sgfr-001512,test
sgfr-002060,test
sgfr-004574,test
sgfr-002549,test
sgfr-005053,test
sgfr-004368,test
sgfr-001800,test
sgfr-003752,test
sgfr-005562,test
sgfr-003298,test
sgfr-000099,test
sgfr-000469,test
sgfr-004902,test
sgfr-000714,test
sgfr-004575,test
sgfr-005014,test
sgfr-000867,test
sgfr-001382,test
sgfr-003062,test
sgfr-002080,test
sgfr-003532,test
sgfr-001595,test
sgfr-004167,test
sgfr-004089,test
sgfr-002921,test
sgfr-001436,test
sgfr-003866,test
sgfr-002512,test
sgfr-005486,test
sgfr-005353,test
sgfr-001723,test
sgfr-001604,test
sgfr-002553,test
sgfr-000665,test
sgfr-000295,test
sgfr-003723,test
sgfr-004654,test
sgfr-001645,test
sgfr-002424,test
sgfr-002188,test
sgfr-003322,test
sgfr-003520,test
sgfr-003964,test
sgfr-002709,test
sgfr-003331,test
sgfr-005127,test
sgfr-002910,test
sgfr-005325,test
sgfr-000271,test
sgfr-005397,test
sgfr-002773,test
sgfr-002298,test
sgfr-000495,test
sgfr-002069,test
sgfr-003611,test
sgfr-002685,test
sgfr-000006,test
sgfr-000505,test
sgfr-000824,test
sgfr-001381,test
sgfr-004125,test
sgfr-000742,test
sgfr-000241,test
sgfr-005304,test
sgfr-002578,test
sgfr-004649,test
sgfr-000187,test
sgfr-000638,test
sgfr-005517,test
sgfr-002301,test
sgfr-001058,test
sgfr-002286,test
sgfr-001514,test
sgfr-001770,test
sgfr-003215,test
sgfr-000974,test
sgfr-004621,test
sgfr-004682,test
sgfr-005441,test
sgfr-002031,test
sgfr-003911,test
sgfr-004053,test
sgfr-001628,test
sgfr-003513,test
sgfr-003131,test
sgfr-003346,test
sgfr-002268,test
sgfr-000313,test
sgfr-002624,test
sgfr-004152,test
